logo,page_french_tech,nom,description,market,field,mots_clé,mots_clé_2,mots_clé_3,mots_clé_4,mot_clé_5,employees,date de création,valeur_entreprise,financement,adresse,dernier_financement
https://storage.googleapis.com/dealroom-images-production/e1/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yOC8yYjVmODc5ZGI4ZDFmNjE1MDcxMjRjOTIxN2VkNTA4NA==.png,https://ecosystem.lafrenchtech.com/companies/infinite_orbits,Infinite Orbits,Satellite life extension systems and satellite fleet management solutions,B2B,space,,,,hardware,deep tech,51-200 employees,Jan 2017,€48—72m,€14.3m,"Toulouse, France",€12.0m SEED
https://storage.googleapis.com/dealroom-images-production/b1/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yOS9iYThhMDhhYTQ5MzI4MjcyYzJhY2M1MjFmYWVhNDg1ZQ==.png,https://ecosystem.lafrenchtech.com/companies/infolegale,Infolegale,The benchmark for B2B information for risk management and business performance,B2B,fintech,,,,commission,marketplace & ecommerce,51-200 employees,Mar 2008,€3—5m,€13.8m,"Lyon, France",€13.0m GROWTH EQUITY VC
https://storage.googleapis.com/dealroom-images-production/65/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyMy8wNS8yNC8zNDViODBkNjQwZmQyNGIzOGFmMjI5YmRlYmM2MTk2NA==.png,https://ecosystem.lafrenchtech.com/companies/infopro_digital,Infopro Digital,Player in the business-to-business information and services,B2B,fintech,real estate,,,manufacturing,,1001-5000 employees,2001,,-,"Antony, France",
https://storage.googleapis.com/dealroom-images-production/c0/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyMi8wMS8xNy9jODVkY2IwMjlhMDg5OWY3NTIxYWZkZjczOGIzNTQ2Zg==.png,https://ecosystem.lafrenchtech.com/companies/ingenico_1,Ingenico,Provides payment solutions to small merchants and large companies. Part of the Worldline Group,B2B,finance,,payments,,commission,subscription,1001-5000 employees,1980,€7.8b,-,"Paris, France",$8.6b ACQUISITION
https://storage.googleapis.com/dealroom-images-production/9f/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNC8xMi8zMC9hM2E5NWI1NDQwZTFiZjdkZGQ1NTgyN2U1M2U4N2ZmNA==.png,https://ecosystem.lafrenchtech.com/companies/inicio_,Inicio,Inicio identifies land with high potential to develop photovoltaic projects anchored in territories in France and Europe,B2B,real estate,energy,clean energy,,commission,manufacturing,11-50 employees,2022,€6—9m,€1.5m,"Paris, France",€1.5m SEED
https://storage.googleapis.com/dealroom-images-production/3b/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yMi81MjA0Nzk1MjQzNWQwYjQ4MzgyMTQ1MDY1ZDcxNDNiYQ==.png,https://ecosystem.lafrenchtech.com/companies/injectpwr_com,Injectpower,Ultra-miniature batteries enable the development of smart implantable devices with autonomous power,B2B,health,semiconductors,medical devices,,hardware,deep tech,2-10 employees,Jan 2020,€26—39m,€15.2m,"Moirans, France",€8.7m GRANT
https://storage.googleapis.com/dealroom-images-production/24/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wNC9kNGZkMGVlMGIxYWMyYTc0NTcyMGQ4MTIyNWQ5MWYxNg==.png,https://ecosystem.lafrenchtech.com/companies/innate_pharma,Innate Pharma,Clinical-stage biotechnology company dedicated to improving cancer treatment and clinical outcomes for patients through first-in-class therapeutic antibodies that harness the innate immune system,B2C,health,,biotechnology,,commission,manufacturing,51-200 employees,Sep 1999,€89m,€39.5m,"Marseille, France",$7.9m POST IPO EQUITY
https://storage.googleapis.com/dealroom-images-production/31/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yMi85YTk4MWRkNmY4MDRlZWY1OTFjMTZjZjU2NjRlZTYyZQ==.png,https://ecosystem.lafrenchtech.com/companies/innerskin,Innerskin,"Innerskin pioneers a new generation of aesthetic medicine, placing skin health at the core of its practice",B2C,health,wellness beauty,,,commission,,11-50 employees,2022,€12—18m,€6.0m,"Paris, France",€3.0m SEED
https://storage.googleapis.com/dealroom-images-production/95/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNC8xMi8zMC8wZjMwMDRjZDUxYzFmNmQzZjAxNGI3NzM2MWJiMDc1MA==.png,https://ecosystem.lafrenchtech.com/companies/innobiochips_sarl,InnoBioChips,"Multiplex immunoassays for rapid, cost-effective diagnostics in infectious diseases, blood screening, and transplantation",B2B,health,,health platform,,commission,manufacturing,11-50 employees,Jul 2008,€6—9m,€1.6m,"Lille, France",€1.5m SEED
https://storage.googleapis.com/dealroom-images-production/c3/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8xNi9hZDljMzM4NmMxYzNjYzFmN2ZhOTc5NWU2YjBhODA2YQ==.png,https://ecosystem.lafrenchtech.com/companies/innoskel,InnoSkel,A pioneering biotechnology company developing therapies for rare skeletal diseases,B2B,health,,biotechnology,,commission,manufacturing,2-10 employees,Aug 2020,€80—120m,€20.0m,"Valbonne, France",€20.0m SERIES A
https://storage.googleapis.com/dealroom-images-production/a8/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMy9hMzYwYzJkZGVhNzQ1NjJiYzAzZTg4ZmI2Njg1ZDc2MA==.png,https://ecosystem.lafrenchtech.com/companies/innov8_group,Innov8 Group,Technology becomes a lifestyle,B2C,telecom,,,,,,51-200 employees,2009,€96—144m,€24.0m,"Asnières-sur-Seine, France",€24.0m LATE VC
https://storage.googleapis.com/dealroom-images-production/5e/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yNi8xMGYyYmRiYjY5Njg4ZTllZWY1YmNiNDAxMzA2ZDhlOQ==.png,https://ecosystem.lafrenchtech.com/companies/innovafeed,InnovaFeed,Biotechnology company specializing in the breeding of insects for animal and plant food,B2B,food,,innovative food,agritech,deep tech,commission,201-500 employees,Apr 2016,€945m—1.4b,€452m,"Paris, France",$11.8m GRANT
https://storage.googleapis.com/dealroom-images-production/d9/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNC8xMi8zMC9lOWUwYThhMGQ2ODI1NGY3ZDVmNjQ2NzhkY2NlZTk2ZA==.png,https://ecosystem.lafrenchtech.com/companies/innovorder,Innovorder,"SaaS software suite for restaurant management, sales monitoring and customer loyalty",B2B,food,,in-store retail & restaurant tech,,mobile app,subscription,51-200 employees,May 2014,€40—60m,€13.1m,"Paris, France",€10.0m LATE VC
https://storage.googleapis.com/dealroom-images-production/71/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yOS8zYjkxN2M0M2EwZGVhYzVhNjk0YTc4NDhkMjYxZTliNw==.png,https://ecosystem.lafrenchtech.com/companies/inocel,Inocel,An industrial company that offers end-to-end hydrogen energy chain solutions with innovative fuel cells,B2B,energy,transportation,mobility,clean energy,hardware,deep tech,51-200 employees,Jun 2022,€128—192m,€42.0m,"Saint-Égrève, France",€32.0m SERIES A
https://storage.googleapis.com/dealroom-images-production/34/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNC8xMi8zMS8wYmVmZGYxYTY1MjdmMzMyZGU3Y2E2MTJhZDZhZjk2Yg==.png,https://ecosystem.lafrenchtech.com/companies/inos,Inos,,,wellness beauty,,,,,,2-10 employees,2023,€2—3m,€500k,"Paris, France",€500k SEED
https://storage.googleapis.com/dealroom-images-production/e8/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yOC8wODQ1NTUyOTAzNmM2ZTg5ZWY2NzEyYjhhODFiMzQxNA==.png,https://ecosystem.lafrenchtech.com/companies/inotrem,Inotrem,Biopharmaceutical company discovering and developing first-in-class immunotherapies for the treatment of inflammatory diseases,B2B,health,,biotechnology,pharmaceutical,commission,manufacturing,11-50 employees,Mar 2013,€20—30m,€107m,"Paris, France",N/A GRANT
https://storage.googleapis.com/dealroom-images-production/88/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyMS8xMi8yMS81ZWZkOTk1NjBjYjg3ZDZjYzY4OWFjNDkyNzhlNzcwZg==.png,https://ecosystem.lafrenchtech.com/companies/inova_software,Inova Software,The #1 biopharma CRM for partnerships,B2B,health,hosting,health platform,,subscription,saas,51-200 employees,2010,€24—36m,€66.0m,"Villeurbanne, France",N/A ACQUISITION
https://storage.googleapis.com/dealroom-images-production/f2/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yMi82ZjIyMjljNTJmNzE5OTNmZWEwNTQ1ZTgzN2MzMmY4ZQ==.png,https://ecosystem.lafrenchtech.com/companies/inpulse_1_1,Inpulse,"Revolutionizes inventory management and supplier orders for restaurants, bakeries and themed corners with AI",B2B,food,enterprise software,in-store retail & restaurant tech,,artificial intelligence,subscription,11-50 employees,2018,€28—42m,€7.0m,France,€7.0m SERIES A
https://storage.googleapis.com/dealroom-images-production/6e/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wNC82NzZjMzM1YTRhZTkzNWFmY2ZkZTVhNzc4MTg2ZDA1Mg==.png,https://ecosystem.lafrenchtech.com/companies/inside_secure,Inside Secure,"Mobile security and secure transaction offerings to protect critical assets including connected devices, content, services and transactions.",B2B,security,,device security & antivirus,,manufacturing,,11-50 employees,1995,€261m,€145m,"Meyreuil, France",N/A SECONDARY
https://storage.googleapis.com/dealroom-images-production/8c/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yNi84OGM4ZmZmNGRkNzk0NDAyMWNhMGY3ZDMyZjdhMTFiOQ==.png,https://ecosystem.lafrenchtech.com/companies/inside_tx,Inside Tx,,,health,,biotechnology,,,,11-50 employees,2022,,-,"Paris, France",
https://storage.googleapis.com/dealroom-images-production/02/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNC8xMi8zMS8yMDc5NjZmMzNmMTExZjkxNTc3YTRkOTM1NzEwZjQ2Yw==.png,https://ecosystem.lafrenchtech.com/companies/inside_board,InsideBoard,The 1st AI Platform for ChangeManagement. Success Is The New Change!,B2B,marketing,,,,artificial intelligence,machine learning,11-50 employees,Jan 2014,€100—150m,€33.5m,"Neuilly-sur-Seine, France",€25.0m SERIES B
https://storage.googleapis.com/dealroom-images-production/93/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wNC83MzVmZGFlYzUxOWQ4MTdiNWI5NTBhNWMxNzZmMjc2NQ==.png,https://ecosystem.lafrenchtech.com/companies/insight_sip,Insight SiP,Fabless rf system-in-package (sip) company,B2B,semiconductors,,,,deep tech,manufacturing,11-50 employees,May 2005,€2—3m,€680k,"Grasse, France",€180k GRANT
https://storage.googleapis.com/dealroom-images-production/a4/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wOC9kYjNjYTRmYWJlYWEwY2NjNDE5MmVjZmE4ZGFkYzkxYQ==.png,https://ecosystem.lafrenchtech.com/companies/instamed_hospital,Instamed Hospital,,,transportation,,,,,,2-10 employees,2017,,-,"Paris, France",N/A EARLY VC
https://storage.googleapis.com/dealroom-images-production/42/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNC8xMi8zMC84NGVhN2ZhZGVlMDQ4ODE3Mzc3ZGJiYTk3MDRhM2FiZA==.png,https://ecosystem.lafrenchtech.com/companies/instant_system,Instant System,Publishes and markets MaaS solutions for public authorities and transport operators,B2B,transportation,enterprise software,mobility,navigation & mapping,deep tech,subscription,51-200 employees,2013,€32—48m,€8.0m,"Biot, France",€8.0m EARLY VC
https://storage.googleapis.com/dealroom-images-production/bc/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wNC9lODZlY2YzOTZjYTVlZjg2MjQ2MjhjMTMyMmI0NDcwMw==.png,https://ecosystem.lafrenchtech.com/companies/integragen,IntegraGen,Leader in genome analysis and molecular diagnostics for oncology and autism,B2B,health,,health platform,,deep tech,subscription,51-200 employees,Jun 2000,€4m,€12.2m,"Évry, France",$2.4m EARLY VC
https://storage.googleapis.com/dealroom-images-production/e1/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yOS85ODAxZWViYWEzYTgxYzVhYmNlNzg5ODM5MzQwY2FjZQ==.png,https://ecosystem.lafrenchtech.com/companies/intelligence_anesthesia,Intelligence Anesthesia,Healthcare Software for Automatic Pre-Evaluation before Surgery,B2B,health,,health platform,,artificial intelligence,saas,2-10 employees,2019,,€2.0m,"Paris, France",N/A GRANT
https://storage.googleapis.com/dealroom-images-production/1c/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNC8xMi8zMC9mMjY5ODMzZWVkYmNlODg0NTI1NjZiNGU3NmMzZDRiMw==.png,https://ecosystem.lafrenchtech.com/companies/intercellar,InterCellar,,B2C,,,,,blockchain,marketplace & ecommerce,11-50 employees,May 2023,€4—6m,€1.0m,"Levallois-Perret, France",€1.0m ANGEL
https://storage.googleapis.com/dealroom-images-production/ea/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yMi8wOWQyYzE5NWVhMWFmNDBiNDYxMDM0MzRjMjk2NGM1ZA==.png,https://ecosystem.lafrenchtech.com/companies/intercloud,InterCloud,Software-Defined Cloud Interconnect (SDCI) platform delivering fully managed solutions to seamlessly interconnect multi-cloud resources at scale,B2B,security,enterprise software,cloud & infrastructure,,subscription,saas,51-200 employees,Dec 2010,€400—600m,€137m,"Paris, France",€100m SERIES D
https://storage.googleapis.com/dealroom-images-production/a3/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wNC8xM2E4NzJkNjBkNTI3MzViM2U2Njg1OGNkZjAwMGQ2Yg==.png,https://ecosystem.lafrenchtech.com/companies/intersec_1,Intersec,Safer communities. Smarter businesses,B2B,security,telecom,public safety,,artificial intelligence,big data,51-200 employees,Dec 2004,€72—108m,€29.6m,"Puteaux, France",€8.0m EARLY VC
https://storage.googleapis.com/dealroom-images-production/d6/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yMi84NTk4NTFiOTMwMjE5MGIzMWZhMzNjMWY4ZTZlNDM4Ng==.png,https://ecosystem.lafrenchtech.com/companies/interstellarlab,InterstellarLab,Controlled-environment pods for crop cultivation on Earth and life-support in Space,B2B,food,space,agritech,,deep tech,,51-200 employees,2018,€18—27m,€6.1m,"Paris, France",$750k GRANT
https://storage.googleapis.com/dealroom-images-production/f5/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wNC84NDBiMzBmZWRlNDUwMzNhYWE4ZTI5OTdkYmVmZDVhMA==.png,https://ecosystem.lafrenchtech.com/companies/interway,Interway,IT services for retail companies,B2B,enterprise software,,,,saas,,201-500 employees,Jan 1993,€12—18m,€3.0m,"Vitrolles, France",€3.0m LATE VC
https://storage.googleapis.com/dealroom-images-production/89/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNC8xMi8zMC9kZTNkYzlmMDFkNDU3NTM3YmM0Yzg5Y2EzNjJlNWM3Yw==.png,https://ecosystem.lafrenchtech.com/companies/intheair,Intheair,"Intheair revolutionizes aerial imagery by offering easy access to aerial data capture, analysis and recommendation",B2B,robotics,,,,deep tech,subscription,11-50 employees,Jan 2021,,-,"Marseille, France",
https://storage.googleapis.com/dealroom-images-production/2b/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wNC80MTgyYTg0YmJiNzVjNjJmOTM1MGU5OGU3MTI3NmU2OA==.png,https://ecosystem.lafrenchtech.com/companies/intrasense_sa,Intrasense SA,Develops advanced medical imaging software for improved diagnostic decision-making,B2B,health,,health platform,,3d technology,big data,51-200 employees,Mar 2004,€13m,€4.4m,"Montpellier, France",€8.8m POST IPO EQUITY
https://storage.googleapis.com/dealroom-images-production/17/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNC8wOS8yMS9iNTlmMTM4MWRlMDEzNTYzMmVhMzcwNGI4MDBiNGQyNQ==.png,https://ecosystem.lafrenchtech.com/companies/intuilab,IntuiLab,Software platform for creating touch-first digital signage without writing code,B2B,media,marketing,content production,,machine learning,recognition technology,11-50 employees,2002,€13—20m,€3.4m,"Labège, France",$3.7m SERIES A
https://storage.googleapis.com/dealroom-images-production/63/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8xNi9kZmJhYzMwYjMyOTBkY2IxNTFjNzg3ZTBmNTU2ZDZmZA==.png,https://ecosystem.lafrenchtech.com/companies/intuiface,Intuiface,Multi-Touch Interfaces | Interactive Touchscreen Solutions | Digital Signage Platform | Intuiface,B2B,fintech,marketing,,,saas,,11-50 employees,2002,€8m,€8.6m,"Labège, France",$2.9m LATE VC
https://storage.googleapis.com/dealroom-images-production/4c/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8xNi83Yzk3NjU5NzYyM2U0Y2FiZTQ1YmFlNzEwODNiZTllNg==.png,https://ecosystem.lafrenchtech.com/companies/inuk,Inuk,Platform allows everyone to offset their carbon emissions daily securely and transparently,B2B,energy,B2C,,,mobile app,marketplace & ecommerce,11-50 employees,Dec 2017,,-,"Paris, France",
https://storage.googleapis.com/dealroom-images-production/85/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNC8xMi8zMS82MGVlNjAzZWU4NjFjOTM4NWE1ZmE3YzIxODM1YzNiZg==.png,https://ecosystem.lafrenchtech.com/companies/invectys,Invectys,Developing innovative approaches to immunotherapy to treat cancer,B2B,health,,biotechnology,,,,11-50 employees,2010,€60—90m,€50.4m,"Paris, France",$4.0m DEBT
https://storage.googleapis.com/dealroom-images-production/f1/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMS8zNTRiZThiYjY3NjE1ZTY2NjFkMTI3MmJhMDM3NjBhOA==.png,https://ecosystem.lafrenchtech.com/companies/inventiva,Inventiva Pharma,"Biopharmaceutical company specialising in nuclear receptors, transcription factors, and epigenetic modulation",B2B,health,,biotechnology,pharmaceutical,commission,manufacturing,51-200 employees,2011,€144m,€1.5m,"Daix, France",N/A POST IPO EQUITY
https://storage.googleapis.com/dealroom-images-production/80/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yOS9kZWY3Mzk2ODk1ZDMzZGNjOTcyYmQzNDZkNDQxNzc4Nw==.png,https://ecosystem.lafrenchtech.com/companies/invivox,Invivox,Platform connecting doctors for a practical in situ (inside the OR) medical training,B2C,health,education,learning tools and resources,health platform,commission,marketplace & ecommerce,51-200 employees,Jul 2015,€28—42m,€11.0m,"Pessac, France",€7.0m LATE VC
https://storage.googleapis.com/dealroom-images-production/7d/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAxOS8wMi8xOS9jMzU3ZGViYTNhMDkyMTgwMWI2YmJhZDRjNTA4OTcyOA==.png,https://ecosystem.lafrenchtech.com/companies/invoke,Invoke,"Provides Company, App a quick and cost effective method to connect to the users sending SMS messages in any country in the world",B2B,marketing,,crm & sales,,commission,saas,2-10 employees,2002,,-,"Paris, France",
https://storage.googleapis.com/dealroom-images-production/b4/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yMi81YzdmMGIxMjU1OTRjZDU3ZWNiNGY4ZDA3OTBkMDRlMg==.png,https://ecosystem.lafrenchtech.com/companies/invyo,Invyo,INVYO - Market Intelligence Fintech,B2B,fintech,enterprise software,,,subscription,saas,11-50 employees,2017,€6—8m,€1.4m,"Paris, France",€1.4m SEED
https://storage.googleapis.com/dealroom-images-production/5a/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNC8xMi8zMC9jMjlhMjQzNzI0NWM1ZTM5Yzg4OTQ4OTQzNjkwMzZmZg==.png,https://ecosystem.lafrenchtech.com/companies/ippon,Ippon Technologies,Consulting and tech expertise for scale-ups and corporate,B2B,enterprise software,,,,natural language processing,mobile app,501-1000 employees,Oct 2002,€2—3m,€500k,"Paris, France",€500k LATE VC
https://storage.googleapis.com/dealroom-images-production/77/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yMi8yMTExNjdiZTRkN2RlZTY4YjFhOTBiOWRhYmE1NDIwMg==.png,https://ecosystem.lafrenchtech.com/companies/ipso_sante_1,Ipso Santé,"A network and center for medical research, education and training",B2B,health,B2C,health platform,,commission,marketplace & ecommerce,51-200 employees,Mar 2013,,€3.5m,"Paris, France",€3.5m EARLY VC
https://storage.googleapis.com/dealroom-images-production/2f/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyMi8xMi8xMS9mMTA2MzhiZjEyNGU2Nzc5NjM0ZDhiMDE5ZTY0OGM3OA==.png,https://ecosystem.lafrenchtech.com/companies/ipsos,Ipsos,Publicly-listed market research company,B2B,technology,,,,subscription,saas,10001+ employees,Aug 1975,€2.1b,-,"Paris, France",N/A IPO
https://storage.googleapis.com/dealroom-images-production/39/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNC8xMi8zMC9lNTRlYmJlZGVhZGViNTY5Zjk2ODY0ZGU4MDg0ZDA1YQ==.png,https://ecosystem.lafrenchtech.com/companies/iridesense,Iridesense,Advanced multispectral LiDAR solutions for precise plant health and hydration analysis,B2B,food,,,,manufacturing,,11-50 employees,2023,,-,"Issy-les-Moulineaux, France",
https://storage.googleapis.com/dealroom-images-production/9d/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMy8zZmUyNTgwZmZhNmJmMjQxYjRjMDAzOTdkNzBiYjZlZQ==.png,https://ecosystem.lafrenchtech.com/companies/iris_galerie,Iris Galerie,Provides prints and artwork for decorating home and office,B2B,home living,B2C,,,commission,manufacturing,201-500 employees,Mar 2021,€28—42m,€7.0m,"Paris, France",€7.0m EARLY VC
https://storage.googleapis.com/dealroom-images-production/74/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNC8xMi8zMC9kN2E0M2NmY2U3YjU5Zjc2Y2I5MmE3YWJjZGJiY2I4Zg==.png,https://ecosystem.lafrenchtech.com/companies/iris_lab_1,Iris Lab,"Aims to overcome the limitations of batteries for autonomous systems, by developing a",B2B,robotics,,,,commission,manufacturing,2-10 employees,Jan 2023,,-,France,
